,Zillow ID,address,zipcode,alat,alon,valuation,sqft,value sqft,neighborhood,tractCode,countyFips,stateFips,commuteTime,Region,Severity
4332,29350791,114 Double Eagle Drive,78738,30.354302,-97.986612,403563,2258,178.73,,1773,453,48,30.8,M2,0
4333,83124911,2824 Old Course Drive,78732,30.364934,-97.891723,468024,2947,158.81,,1760,453,48,33.2,N5,0
4334,29407933,1037 Reinli Street,78723,30.316616,-97.704813,425898,1098,387.89,Ridge Top,2105,453,48,21,L12,3612
4335,29489019,9914 Derecho Drive,78737,30.226975,-97.937956,508138,2471,205.64,Sunrise Country,1733,453,48,25.8,I4,0
4336,29367806,6809 Arrowpoint Cove,78759,30.417813,-97.768229,446076,2232,199.85,,1755,453,48,25.2,O10,965
4337,29400498,3913 Avenue C,78751,30.303598,-97.733682,731194,2147,340.57,Hyde Park,302,453,48,16.6,L11,1494
4338,64705693,3809 Wyldwood Road,78739,30.175286,-97.860264,377800,1763,214.29,Brodie Springs,1775,453,48,28.1,G6,10
4339,58304525,11900 Glenda Court,78753,30.389494,-97.68129,298118,1823,163.53,Oak Ridge,1824,453,48,26.2,N13,928
4340,29411066,7206 Marywood Circle,78723,30.319501,-97.675026,395378,1945,203.28,University Hills,2113,453,48,31.3,L13,1681
4341,64651498,25 Water Front Avenue,78734,30.369398,-98.008052,2803119,7998,350.48,,1764,453,48,40.5,N1,0
4342,29344418,4500 Tortuga Cove,78731,30.338036,-97.777374,1036548,3235,320.42,Cat Mountain,1719,453,48,18.9,M9,213
4343,89548581,608 Logans Lane,78746,30.306553,-97.794896,2463637,6370,386.76,Bee Cliffs,1913,453,48,23.9,L9,60
4344,29342785,5009 Placid Place,78731,30.327829,-97.751925,488842,1232,396.79,Allandale,101,453,48,17,L10,552
4345,29492343,8701 Young Lane,78737,30.212345,-97.920008,598475,2918,205.1,Estates of Lewis Mountain,1733,453,48,25.8,H4,51
4346,29481908,10203 Oak Grove Circle,78736,30.231014,-97.935232,303116,1053,287.86,,1768,453,48,33.1,I4,0
4347,29443592,1726 Chasewood Drive,78727,30.423361,-97.682973,331839,2173,152.71,Scofield Farms,1847,453,48,25.9,P12,350
4348,29354773,909 Porpoise,78734,30.367565,-97.985341,446338,2594,172.07,,1771,453,48,34.7,N2,0
4349,29433479,10602 Macmora Road,78758,30.383711,-97.706116,376044,1384,271.71,Quail Hollow,1821,453,48,21.7,N12,2372
4350,29399605,4309 Airport Boulevard,78751,30.299294,-97.709888,462587,1138,406.49,Delwood,307,453,48,20.8,K12,1229
4351,29332854,1117 Quaker Ridge Drive,78746,30.286171,-97.83291,605137,2856,211.88,,1917,453,48,23.6,K7,70
4352,29445926,5703 Avery Island Avenue,78727,30.432975,-97.742311,305109,1375,221.9,Bancroft Woods,1786,453,48,21.2,P10,644
4353,80096718,6016 Spanish Oaks Club Boulevard,78738,30.293977,-97.949008,1172260,3605,325.18,,1768,453,48,33.1,K3,0
4354,29393542,22910 Beth Drive,78621,30.279131,-97.454834,149224,1216,122.72,Estates at Wilbarger Creek,2210,453,48,37.2,K20,0
4355,29615823,1499 Baffin Cove,78664,30.533435,-97.658324,238601,2351,101.49,Villages of Chandler Creek,21505,491,48,23.3,S13,5
4356,29364516,6307 Pathfinder Drive,78759,30.40451,-97.770087,544852,2714,200.76,,1755,453,48,25.2,O9,50
4357,29324728,7102 Thomas Springs Road,78736,30.254775,-97.916863,435429,882,493.68,,1768,453,48,33.1,J4,0
4358,29439662,17031 Cameron Road,78653,30.413122,-97.539203,197297,1288,153.18,Magnolia Ranch Estates,1859,453,48,35.3,O17,0
4359,29501099,2509 Star Grass Circle,78745,30.190133,-97.823037,277100,1292,214.47,Oakvalley Park,1728,453,48,27.7,H8,829
4360,29394657,1504 Edgewood Avenue,78722,30.288859,-97.717248,421784,1229,343.19,Cherrywood,401,453,48,16.6,K11,1717
4361,29362926,9600 Leaning Rock Circle,78730,30.384756,-97.831415,1119338,4441,252.05,Long Canyon,1761,453,48,24.9,N7,1
4362,29489072,10806 Spring Valley Road,78737,30.222518,-97.952615,422664,2044,206.78,Sunrise Country,1733,453,48,25.8,I3,0
4363,29493144,1304 Spearson Lane,78745,30.203108,-97.79676,267616,1198,223.39,Carrell Oaks,2409,453,48,26.6,H9,1747
4364,29455959,16705 Pon Court,78664,30.464045,-97.651199,282099,2328,121.18,,1857,453,48,24.8,Q14,0
4365,29393514,9009 Ingrid Drive,78621,30.282618,-97.461826,153857,1152,133.56,Estates at Wilbarger Creek,2210,453,48,37.2,K20,0
4366,29374062,11516 Rustic Rock Drive,78750,30.434033,-97.783764,581542,3014,192.95,,1782,453,48,25,P9,666
4367,83822626,12108 Horseback Hollow Court,78732,30.351628,-97.902758,631541,4212,149.94,,1760,453,48,33.2,M5,0
4368,80099361,11913 Big Sky Drive,78653,30.321924,-97.524386,209353,1769,118.35,Briarcreek,2209,453,48,31,L18,0
4369,29477428,6903 Hill Meadow Drive,78736,30.238526,-97.880658,362290,1543,234.8,West Oak Hill,1769,453,48,27.9,I6,373
4370,29471775,6606 Williamson Road,78610,30.055908,-97.725469,278107,1216,228.71,,2434,453,48,32.3,C11,0
4371,83817214,20609 Poppy Hills Trl,78664,30.498758,-97.597955,224371,868,258.49,,1855,453,48,24.2,R15,0
4372,28598749,407 Canyon Wren Drive,78610,30.114294,-97.869863,360032,1806,199.35,,10901,209,48,34.5,E6,0
4373,29471713,12222 Mustang Mesa Drive,78610,30.061985,-97.718323,167226,2128,78.58,,2434,453,48,32.3,C11,0
4374,58313117,4611 Gillis Street,78745,30.221892,-97.784707,295467,700,422.1,South Manchaca,2002,453,48,27.2,I9,1680
4375,144962316,16207 Fisher Hollow Trail,78641,30.480264,-97.888154,445962,2293,194.49,,1765,453,48,31.3,R5,0
4376,79980862,20912 Prestwick Drive,78634,30.499565,-97.591033,313707,2671,117.45,,20804,491,48,28.2,R16,0
4377,29348170,6107 Mesa Drive,78759,30.348226,-97.77104,812778,3007,270.3,Northwest Hills,1718,453,48,21.4,M9,213
4378,64829593,8305 Twilight Terrace Drive,78737,30.222255,-97.886996,519184,3552,146.17,Legend Oaks,1737,453,48,27.5,I5,175
4379,29512168,2404 Sanders Street,78748,30.168471,-97.831346,273586,1540,177.65,Ford Oaks,1748,453,48,27.2,G7,482
4380,64651777,5817 Williamson Road,78610,30.060721,-97.73727,163306,1516,107.72,,2434,453,48,32.3,C11,0
4381,58301997,1401 East Rundberg Lane,78753,30.349084,-97.68007,172707,1216,142.03,Cameron Industrial,1813,453,48,26.8,M13,554
4382,29398849,9406 Morin Drive,78621,30.288179,-97.451093,199394,1792,111.27,Estates at Wilbarger Creek,2209,453,48,31,K20,0
4383,29453314,1210 Ivybridge Drive,78660,30.456431,-97.648998,194248,1191,163.1,Swenson Farms,1860,453,48,23.2,Q14,0
4384,29462729,18927 Gregg Lane,78653,30.233233,-97.518181,145288,1036,140.24,Stonewater,2207,453,48,36.5,I18,4
4385,28608341,1630 South Turnersville Road,78640,30.068824,-97.780572,235295,2015,116.77,,10908,209,48,34.3,C9,0
4386,63836625,11508 Knapple Cove,78653,30.358773,-97.547479,248805,2198,113.2,,1856,453,48,26.4,M17,0
4387,29568747,10044 Woodland Village Drive,78750,30.452476,-97.796585,268751,1670,160.93,Anderson Mill,20405,491,48,24.1,Q9,781
4388,29339687,2020 Vervain Court,78733,30.310534,-97.901952,612277,3457,177.11,,1784,453,48,25.3,L5,0
4389,29470053,8002 Forbsdale Drive,78747,30.157484,-97.738926,210211,1622,129.6,Thaxton Place,2426,453,48,33.7,F11,98
4390,28601523,16213 Bullwhip Pass,78610,30.103426,-97.862619,430347,3748,114.82,,10901,209,48,34.5,E6,0
4391,58316597,8904 Frock Court,78748,30.182598,-97.817005,245825,1385,177.49,Dittmar Crossing,1747,453,48,29.1,G8,783
4392,29400410,21411 Hog Eye Road,78621,30.29669,-97.479263,231012,1488,155.25,Lockwood Acres,2210,453,48,37.2,K20,0
4393,29479495,8023 Acton Drive,78736,30.232827,-97.896338,432618,2480,174.44,West Oak Hill,1769,453,48,27.9,I5,175
4394,58304501,11922 Oakbrook Drive,78753,30.389909,-97.679396,305106,2034,150,Oak Ridge,1824,453,48,26.2,N13,928
4395,29565751,1801 Sun Lake,78681,30.527018,-97.72918,413886,2792,148.24,Walsh Ranch,20310,491,48,27.7,S11,0
4396,29402021,1811 Rogge Lane,78723,30.30659,-97.693985,405899,1473,275.56,Pecan Springs Springdale,2106,453,48,19.9,L12,3612
4397,96631680,176 Drury Lane,78737,30.199882,-97.970584,378334,2557,147.96,,10805,209,48,40.6,H3,0
4398,29484318,6801 Telluride Trail,78749,30.224882,-97.877388,426224,2687,158.62,Legend Oaks,1737,453,48,27.5,I6,373
4399,29343581,2605 Pearce Road,78730,30.33095,-97.825415,3452633,5453,633.16,,1761,453,48,24.9,L8,28
4400,29476642,700 Gamez Cove,78704,30.231728,-97.767946,591723,2169,272.81,Galindo,1307,453,48,20.4,I10,2734
4401,29339395,29 Saint Stephen's School Road,78746,30.311016,-97.830009,1323422,5500,240.62,,1912,453,48,21.5,L7,4
4402,29363444,8321 Asmara Drive,78750,30.39086,-97.805564,558159,3007,185.62,Angel Pass,1716,453,48,24.7,O8,12
4403,29450926,14805 Haley Hollow,78728,30.447856,-97.684044,326248,2687,121.42,,1853,453,48,24.6,P12,350
4404,144167472,3909 Westlake Drive,78746,30.327628,-97.780401,3281849,7922,414.27,Balcones Park,1912,453,48,21.5,L9,60
4405,80092709,1703 Post Oak Road,78621,30.219017,-97.493339,166211,1456,114.16,,2207,453,48,36.5,I19,0
4406,29471995,1503 Newton Street,78704,30.249225,-97.752037,517841,1168,443.36,Bouldin,1305,453,48,19.4,J10,3138
4407,58298314,411 Hazeltine Drive,78734,30.362009,-97.964872,496957,3488,142.48,Bella Montagna,1778,453,48,28.7,N3,0
4408,29340732,2501 Slow Turtle Cove,78746,30.316195,-97.794452,1147027,4283,267.81,Bee Cliffs,1913,453,48,23.9,L9,60
4409,89662161,323 Bluff Point Bend,78613,30.526395,-97.762987,893744,5651,158.16,,20315,491,48,26.5,S10,12
4410,29346447,5604 Mount Bonnell Road,78731,30.340575,-97.779193,664713,2716,244.74,Balcones Park,1719,453,48,18.9,M9,213
4411,29474974,2509 South 5th Street,78704,30.24108,-97.765122,635182,2000,317.59,Galindo,1307,453,48,20.4,I10,2734
4412,29482466,4903 Aberdeen Circle,78745,30.215889,-97.778973,300602,1063,282.79,South Manchaca,2003,453,48,22.7,H9,1747
4413,29349739,5910 Upvalley Run,78731,30.345949,-97.778319,806070,3295,244.63,Cat Mountain,1719,453,48,18.9,M9,213
4414,29397141,1100 Gaston Avenue,78703,30.293935,-97.749453,1533208,2887,531.07,West Campus,1603,453,48,16,K10,2152
4415,2089384764,1904 Sager Drive,78741,30.225116,-97.74058,387706,1507,257.27,Parker Lane,2307,453,48,21.2,I10,2734
4416,29419766,1708 Ferguson Lane,78754,30.344803,-97.673258,289321,1567,184.63,Parker Acres,1834,453,48,23.6,M13,554
4417,64679434,12219 Tanglewild Drive,78758,30.405902,-97.692614,569353,2475,230.04,Village at Walnut Creek,1826,453,48,20.8,O12,970
4418,29490460,4408 Molokai Drive,78749,30.210473,-97.848522,303898,1472,206.45,Maple Run,1776,453,48,25.9,H7,476
4419,29470815,8205 Citation Avenue,78719,30.13638,-97.673328,207432,2050,101.19,,2436,453,48,26.7,F13,0
4420,29358027,101 Plum Cove,78734,30.375093,-97.975309,468220,2874,162.92,,1771,453,48,34.7,N2,0
4421,29390256,1305 Cometa Street,78721,30.279991,-97.689533,493171,2343,210.49,MLK,2109,453,48,21.1,K12,1229
4422,29323566,9619 Anchusa Trail,78736,30.257162,-97.908756,567860,3393,167.36,,1769,453,48,27.9,J5,175
4423,29393478,21121 Ann Showers Drive,78653,30.279795,-97.483981,158258,1792,88.31,Estates at Wilbarger Creek,2210,453,48,37.2,K19,0
4424,124836052,2721 Dulce Lane,78704,30.239071,-97.768675,332105,1111,298.92,Galindo,1307,453,48,20.4,I10,2734
4425,29388766,3411 Pennsylvania Avenue,78721,30.275474,-97.695978,331213,1072,308.97,MLK,2109,453,48,21.1,K12,1229
4426,29328653,2106 Ringtail Ridge,78746,30.275571,-97.835356,897204,3437,261.04,,1917,453,48,23.6,K7,70
4427,69679546,17198 Whitetail Run,78737,30.130198,-97.971684,457103,2888,158.28,,10901,209,48,34.5,F3,0
4428,29510444,3612 Wyldwood Road,78739,30.176487,-97.857513,432757,2178,198.69,Brodie Springs,1740,453,48,24.1,G6,10
4429,29601321,2020 Wood Glen Drive,78681,30.534745,-97.705004,369640,3015,122.6,Behrens Ranch,20603,491,48,26.3,S12,37
4430,29511314,10404 Wommack Road,78748,30.170292,-97.833254,333115,1934,172.24,Ford Oaks,1748,453,48,27.2,G7,482
4431,144996708,11903 Fitzhugh Road,78737,30.229733,-97.976836,603323,1996,302.27,,1768,453,48,33.1,I2,0
4432,29419518,8400 Shenandoah Drive,78753,30.345738,-97.692285,371790,2080,178.75,Heritage Hills,1813,453,48,26.8,M12,4350
4433,29583039,16512 Jadestone Drive,78641,30.54636,-97.824746,249504,2084,119.72,,20320,491,48,29.5,T8,0
4434,119630767,18413 Falcon Pointe Boulevard,78660,30.458273,-97.581368,277839,2366,117.43,,1858,453,48,28.5,Q16,0
4435,64888231,13000 Johnson Road,78653,30.378588,-97.502837,274067,1408,194.65,,1854,453,48,40.5,N19,0
4436,29356112,8004 Long Canyon Drive,78730,30.374604,-97.809283,990590,4658,212.66,Angel Pass,1761,453,48,24.9,N8,22
4437,29489017,9804 Derecho Drive,78737,30.228441,-97.937149,425250,1980,214.77,Sunrise Country,1733,453,48,25.8,I4,0
4438,120895840,9701 Big View Drive,78730,30.36297,-97.851939,812655,3875,209.72,River Place,1761,453,48,24.9,N7,1
4439,29390766,19900 Blake Manor Road,78653,30.277691,-97.502734,180307,576,313.03,,2210,453,48,37.2,K19,0
4440,89546660,16828 Bridgefarmer Boulevard,78660,30.453014,-97.552326,273375,2574,106.21,Avalon,1859,453,48,35.3,Q17,0
4441,29405117,4528 Speedway,78751,30.310631,-97.727396,439951,858,512.76,Hyde Park,305,453,48,20.8,L11,1494
4442,29329280,607 Theresa Avenue,78703,30.278185,-97.766584,1206973,2875,419.82,Clarksville,1200,453,48,18.5,K10,2152
4443,29479485,8211 Landsman Drive,78736,30.234591,-97.897307,380708,2341,162.63,West Oak Hill,1769,453,48,27.9,I5,175
4444,89549584,209 Brandon Way,78733,30.32152,-97.8591,1698021,5507,308.34,Austin Lake Hills,1783,453,48,27.1,L6,0
4445,58299983,4401 Lago Viento,78734,30.400973,-97.920642,1121428,5303,211.47,,1741,453,48,24.9,O4,0
4446,29424182,9605 Aberdeen Way,78753,30.35536,-97.676749,273808,1722,159.01,Windsor Hills,1833,453,48,26.4,M13,554
4447,29434896,12014 Thompkins Drive,78753,30.384554,-97.662447,211893,1258,168.44,Copperfield,1835,453,48,27.9,N13,928
4448,29416298,1705 Brentwood Street,78757,30.338848,-97.731942,1388953,1496,928.44,Abercrombie,1505,453,48,26.5,M11,1728
4449,29449652,2111 Klattenhoff Drive,78728,30.441913,-97.680328,271568,1636,166,,1853,453,48,24.6,P13,426
4450,29349285,3507 Hillbrook Drive,78731,30.347091,-97.758678,526286,1531,343.75,Highland Hills,1718,453,48,21.4,M10,581
4451,29363083,5103 Saddleridge Cove,78759,30.391009,-97.760074,453254,2306,196.55,,1757,453,48,23,O10,965
4452,29405689,1904 Northridge Drive,78723,30.310886,-97.691344,384474,1537,250.15,Windsor Park,2106,453,48,19.9,L12,3612
4453,29398734,3405 Norwood Hill Road,78723,30.297447,-97.676649,306532,1270,241.36,Pecan Springs Springdale,2107,453,48,23.8,K13,714
4454,29338848,2602 Velasquez Drive,78703,30.305205,-97.773397,1349996,3855,350.19,Tarrytown,1604,453,48,20.8,L9,60
4455,29345948,3903 Cresthill Drive,78731,30.343027,-97.766676,752551,3518,213.91,Highland Hills,1718,453,48,21.4,M10,581
4456,29324175,1808 Ashby Avenue,78704,30.255724,-97.769291,714420,1198,596.34,Zilker,1303,453,48,20.6,J10,3138
4457,29479357,7209 South Brook Drive,78736,30.236143,-97.887278,328062,1503,218.27,West Oak Hill,1769,453,48,27.9,I5,175
4458,29356123,8208 Long Canyon Drive,78730,30.372554,-97.815481,882824,3449,255.97,Angel Pass,1761,453,48,24.9,N8,22
4459,29337711,5104 Avispa Way,78738,30.311517,-97.981389,458031,1064,430.48,,1768,453,48,33.1,L2,0
4460,114406754,14812 Copper Ridge Lane,78734,30.392084,-97.921609,846591,3668,230.8,,1742,453,48,30.1,O4,0
4461,29339912,11619 Sonoma Drive,78738,30.312177,-97.916554,412441,2181,189.11,,1784,453,48,25.3,L4,0
4462,29481423,7005 Wandering Oak Road,78749,30.229905,-97.867688,421508,2794,150.86,Legend Oaks,1737,453,48,27.5,I6,373
4463,83832296,1324 Central Park Court,78745,30.212471,-97.789799,304703,1196,254.77,South Manchaca,2409,453,48,26.6,H9,1747
4464,2093141389,6814 East Riverside Drive,78741,30.223473,-97.699329,416484,1918,217.14,Montopolis,2312,453,48,26.6,I12,1243
4465,29403901,1507 Suffolk Drive,78723,30.308551,-97.698795,350596,953,367.89,Windsor Park,2104,453,48,25.9,L12,3612
4466,80099447,17840 Glacier Bay Street,78660,30.466677,-97.623955,212534,1635,129.99,Swenson Farms,1855,453,48,24.2,Q15,0
4467,64531273,1004 Brooks Hollow Road,78734,30.387402,-97.973782,953099,1448,658.22,,1771,453,48,34.7,N2,0
4468,2092419755,20052 Rhiannon Lane,78660,30.46793,-97.563067,357271,2707,131.98,Avalon,1858,453,48,28.5,Q17,0
4469,83826139,313 Flamingo Drive,78734,30.359169,-97.947098,454703,2573,176.72,Bella Montagna,1742,453,48,30.1,M3,0
4470,80102157,5905 Spanish Oaks Club Boulevard,78738,30.293042,-97.946555,1305377,4912,265.75,,1768,453,48,33.1,K3,0
4471,29383783,16604 Easybend Drive,78653,30.250681,-97.55468,284717,2391,119.08,Chaparral Crossing,2207,453,48,36.5,J17,0
4472,70324174,15404 Barrie Drive,78734,30.355125,-97.957228,544471,3615,150.61,The Preserve at Lakeway,1742,453,48,30.1,M3,0
4473,58299347,8509 Appalachian Drive,78759,30.38208,-97.759319,649665,3098,209.7,Mesa Forest,1706,453,48,21.9,N10,580
4474,29332067,1502 Wethersfield Road,78703,30.285647,-97.762546,527556,996,529.67,Enfield,1605,453,48,16.9,K10,2152
4475,111964647,470 Drury Lane,78737,30.200912,-97.969229,401343,2776,144.58,,10805,209,48,40.6,H3,0
4476,29448195,701 Indian Run Drive,78660,30.439705,-97.639189,245253,1886,130.04,,1841,453,48,24.1,P14,0
4477,29327161,1736 Camp Craft Road,78746,30.273348,-97.822022,761843,3366,226.33,,1917,453,48,23.6,J8,603
4478,29474397,7001 Midwood Parkway,78736,30.250465,-97.90987,520279,2836,183.46,,1769,453,48,27.9,J5,175
4479,64707408,9601 Rainlilly Lane,78759,30.405381,-97.777719,870863,4237,205.54,,1755,453,48,25.2,O9,50
4480,52831782,8320 Lofty Lane,78681,30.521838,-97.730088,379832,2931,129.59,Fern Bluff,20506,491,48,29.8,S11,0
4481,119616199,608 West Annie Street,78704,30.247615,-97.755876,616927,1959,314.92,Bouldin,1305,453,48,19.4,J10,3138
4482,125807950,15210 Fagerquist Road,78617,30.133479,-97.575634,155048,720,215.34,Stony Point,950801,21,48,41.1,F16,0
4483,89548824,14445 Gregg Manor Road,78653,30.396312,-97.587883,872808,2198,397.09,,1856,453,48,26.4,O16,0
4484,70330900,7501 Twilight Shadow Drive,78749,30.219152,-97.892399,560933,3591,156.21,Legend Oaks,1737,453,48,27.5,I5,175
4485,29389155,1204 West Avenue,78701,30.276657,-97.74865,1632884,1308,1248.38,The Drag,700,453,48,13.3,K10,2152
4486,29509537,2310 Rachael Court,78748,30.178118,-97.828208,434249,3120,139.18,Castlewood Forest,1747,453,48,29.1,G7,482
4487,29400146,5500 Manor Road,78723,30.302591,-97.683874,353500,1925,183.64,Pecan Springs Springdale,2106,453,48,19.9,K12,1229
4488,29363579,13307 Mansfield Drive,78732,30.391071,-97.896122,497693,2988,166.56,Marshall Ford,1765,453,48,31.3,O5,0
4489,80092270,15003 Nightingale Lane,78734,30.362057,-97.945799,396892,2200,180.41,Bella Montagna,1742,453,48,30.1,N3,0
4490,79977157,8204 West Drive,78641,30.457251,-97.921474,2057340,5991,343.41,,1765,453,48,31.3,Q4,0
4491,29356776,10700 Range View Drive,78730,30.370547,-97.861236,717683,4284,167.53,River Place,1760,453,48,33.2,N6,0
4492,58309407,17420 Dashwood Creek Drive,78660,30.465695,-97.633541,239951,2277,105.38,Swenson Farms,1861,453,48,24.6,Q14,0
4493,29440070,1416 Cardinal Hill Drive,78758,30.410147,-97.685116,271477,1250,217.18,River Oak Lake Estates,1826,453,48,20.8,O12,970
4494,29360016,2507 Big Horn Drive,78734,30.375608,-97.915592,938374,1440,651.65,,1742,453,48,30.1,N4,0
4495,58301161,6901 Wentworth Drive,78724,30.294944,-97.629638,411498,3968,103.7,Loma Vista,2202,453,48,30,K14,731
4496,29473565,2000 Cody Court,78704,30.241781,-97.779414,478312,1682,284.37,South Lamar,2005,453,48,26.7,I9,1680
4497,83826317,2321 Rivina Drive,78733,30.312753,-97.904035,487275,2176,223.93,,1784,453,48,25.3,L5,0
4498,120769690,2102 Live Oak Circle,78681,30.531881,-97.739327,415953,2250,184.87,Walsh Ranch,20310,491,48,27.7,S11,0
4499,29457711,2401 East Pflugerville Parkway,78660,30.468038,-97.583222,274414,2060,133.21,,1858,453,48,28.5,Q16,0
4500,144351954,16705 Fagerquist Road,78617,30.135409,-97.579982,296837,2354,126.1,Stony Point,2435,453,48,26.7,F16,0
4501,29411219,16012 Littig Road,78653,30.327412,-97.479341,240100,1150,208.78,Parsons Meadows,2209,453,48,31,L20,0
4502,144261705,15612 Littig Road,78653,30.334745,-97.482801,474786,4091,116.06,Parsons Meadows,2209,453,48,31,M19,0
4503,29568322,26 Country Drive,78664,30.5222,-97.609592,374600,2498,149.96,Lake Forest,20804,491,48,28.2,S15,0
4504,29446662,105 West Oxford Drive,78660,30.433617,-97.624552,275070,2163,127.17,Settler's Ridge,1841,453,48,24.1,P15,7
4505,29485588,4821 South Congress Avenue,78745,30.212209,-97.769354,185338,1064,174.19,West Congress,2403,453,48,25,H10,2190
4506,29471870,12533 Laws Road,78610,30.054964,-97.68882,247825,960,258.15,,2436,453,48,26.7,C12,7
4507,29517103,5401 County Down Court,78747,30.129627,-97.780886,445463,3120,142.78,,2428,453,48,31.4,E9,2
4508,70334526,19609 Cheyenne Valley Drive,78664,30.488989,-97.606793,243485,1948,124.99,,1855,453,48,24.2,R15,0
4509,29407921,408 Genard Street,78751,30.318975,-97.726385,393889,792,497.33,North Loop,305,453,48,20.8,L11,1494
4510,83125455,2260 Zach Scott Street,78723,30.294486,-97.701174,346237,1240,279.22,Mueller,306,453,48,22.4,K12,1229
4511,29492494,511 Flournoy Drive,78745,30.203052,-97.782494,265836,1058,251.26,Sweetbriar,2402,453,48,22.5,H9,1747
